#Longitude	Latitude
211.77	60.605
211.64	60.251
210.88	60.000
	
210.00	60.966
210.12	61.040
210.42	61.517
210.00	61.619
	
240.00	69.348
241.38	69.166
242.95	68.910
242.98	68.931
	
240.04	66.991
240.00	66.981
	
240.00	65.229
240.14	65.283
240.31	65.612
241.35	65.598
242.02	65.703
241.86	65.865
242.36	66.174
242.54	66.452
242.44	66.570
241.71	66.360
240.32	66.271
240.00	66.339
	
240.00	66.542
240.45	66.693
240.68	66.892
240.05	66.957
240.04	66.991
	
240.00	72.321
240.68	72.468
242.01	72.912
243.64	73.280
244.60	73.581
243.13	74.044
241.44	74.278
240.83	74.134
240.16	74.092
240.00	74.157
	
245.11	69.287
244.27	69.287
243.04	69.718
244.01	70.226
246.37	70.301
247.75	70.360
246.71	70.599
245.45	70.654
244.06	70.570
242.41	70.675
242.04	71.150
243.84	71.351
244.33	71.481
242.94	71.443
242.24	71.394
242.17	71.568
241.17	71.634
241.72	72.211
241.77	72.626
243.89	73.128
245.68	73.280
245.57	72.767
245.68	72.659
246.40	72.919
247.55	72.919
248.58	72.527
248.44	72.388
248.81	72.321
249.40	72.550
249.79	72.583
250.00	72.652
249.61	72.996
250.51	72.780
251.29	72.524
251.72	71.947
252.03	71.703
252.31	72.133
252.09	72.606
251.79	73.092
252.17	73.321
253.01	73.201
253.53	73.115
254.47	72.841
254.73	72.484
254.93	72.015
255.55	71.540
255.47	71.075
256.50	70.657
257.32	70.566
258.65	70.148
259.02	69.684
258.41	69.687
257.78	69.896
257.42	69.553
256.94	69.384
257.86	69.515
257.83	69.209
258.23	69.060
257.11	68.823
255.76	68.914
254.93	69.146
253.80	69.201
253.01	69.318
251.60	68.961
249.80	68.635
248.63	68.571
247.02	68.511
246.39	69.064
245.23	69.291
245.11	69.287
	
255.03	73.080
255.25	73.609
253.37	73.693
253.65	73.302
254.64	72.883
255.03	73.080
	
260.05	71.872
259.36	72.066
258.29	72.345
257.83	72.945
258.63	72.780
259.61	72.652
259.82	72.942
260.07	73.105
258.96	73.252
259.41	73.416
258.96	73.727
259.70	73.773
260.56	73.724
261.94	73.819
262.92	73.683
262.37	73.463
262.20	73.242
261.58	72.867
262.65	72.835
263.10	72.649
263.61	72.391
263.32	72.008
262.90	71.624
261.93	71.380
260.96	71.309
260.12	71.858
260.05	71.872
	
263.32	72.974
262.93	73.121
263.32	72.974
	
261.33	73.800
262.13	74.074
260.62	73.828
261.33	73.800
	
263.06	69.534
262.39	69.851
261.52	69.557
260.95	69.131
260.95	68.898
261.91	68.703
263.11	68.535
264.43	68.731
264.18	69.036
263.06	69.534
	
242.98	68.931
243.93	69.001
245.11	68.850
245.92	68.402
245.16	68.257
244.58	67.923
246.00	67.755
247.93	67.733
248.85	67.871
249.97	67.923
250.84	67.786
251.12	67.488
251.59	67.478
251.62	67.034
252.54	67.089
252.21	67.670
252.51	68.091
253.63	68.299
253.63	68.658
253.21	68.350
252.54	68.371
252.09	68.205
251.42	68.309
252.21	68.688
253.97	68.921
254.61	68.525
255.17	68.257
256.15	68.049
257.24	67.786
258.44	67.712
260.48	67.850
261.43	67.871
261.82	67.786
262.68	67.902
261.79	67.997
261.43	68.412
262.27	68.412
262.96	68.381
263.22	68.091
263.83	67.902
264.22	67.413
264.67	67.584
264.64	68.101
265.46	68.194
266.24	68.683
266.07	68.918
265.34	68.942
265.94	69.368
266.07	69.503
264.98	69.630
263.93	69.805
263.38	70.386
263.86	70.624
263.67	71.164
264.34	71.235
264.50	71.707
264.96	71.954
	
263.59	75.634
263.30	75.450
263.17	75.623
263.94	75.612
263.59	75.634
	
262.31	76.003
262.12	75.799
262.51	75.450
261.99	75.598
261.98	75.469
261.86	75.320
261.70	75.188
261.15	75.024
260.46	75.030
259.41	75.106
259.71	75.281
259.37	75.444
259.94	75.544
260.38	75.726
260.32	75.759
259.16	75.661
257.79	75.576
257.36	75.724
257.94	75.896
258.69	75.802
258.11	76.051
257.95	76.414
258.64	76.406
259.19	76.148
260.00	75.974
260.06	76.203
259.60	76.386
259.53	76.657
260.50	76.573
260.98	76.502
261.27	76.675
261.78	76.563
262.32	76.232
262.31	76.003
	
264.93	77.933
263.71	77.878
263.19	77.759
262.36	78.029
262.97	78.199
262.23	78.299
261.77	78.588
261.85	78.893
263.56	78.758
264.32	78.553
265.22	78.361
265.22	78.074
264.93	77.933
	
259.95	78.737
260.24	78.614
260.39	78.282
260.62	77.868
259.31	77.956
258.80	78.208
257.36	78.273
256.28	78.277
255.04	78.426
256.10	78.518
256.39	78.685
255.94	78.743
255.85	78.971
254.90	78.831
254.57	78.985
254.46	79.294
256.14	79.257
256.74	78.988
257.77	79.167
258.39	78.912
259.39	78.893
259.93	78.745
259.95	78.737
	
258.01	77.947
258.28	77.759
258.01	77.947
	
254.98	77.571
255.43	77.366
255.63	77.158
254.48	77.390
254.03	77.764
254.98	77.571
	
255.99	76.604
256.83	76.450
255.69	76.331
255.48	76.494
256.00	76.673
255.99	76.604
	
258.98	76.738
258.67	76.563
258.98	76.738
	
256.97	76.324
257.15	76.114
255.73	76.101
256.64	76.308
256.97	76.324
	
256.95	76.069
257.27	75.984
256.43	76.003
256.95	76.069
	
256.94	75.918
257.88	75.950
256.67	75.753
256.94	75.918
	
255.91	75.447
256.21	75.104
255.42	75.431
255.91	75.447
	
249.95	76.502
250.51	76.733
251.39	76.675
251.87	76.347
251.41	76.093
252.36	75.987
252.67	75.920
253.23	75.840
254.31	75.931
254.21	75.331
253.23	74.967
251.94	75.007
251.22	75.123
249.65	74.850
249.01	74.668
247.09	74.454
245.51	74.717
246.91	75.019
248.68	75.166
247.56	75.219
246.64	75.115
246.41	75.411
245.40	75.336
244.80	75.185
243.69	75.168
242.39	75.347
244.54	75.634
242.70	75.579
244.77	75.875
243.48	75.872
243.97	76.203
244.64	76.256
245.11	76.515
246.29	76.230
247.61	76.064
248.40	75.856
248.92	75.563
250.85	75.535
250.49	75.840
250.61	76.161
249.52	76.461
249.95	76.502
	
241.94	76.048
242.15	75.872
240.68	75.618
241.94	76.048
	
240.00	77.050
240.59	77.229
241.74	77.347
242.66	77.287
242.87	77.469
244.04	77.405
243.57	77.189
243.95	76.901
243.65	76.624
242.55	76.271
242.00	76.811
241.18	76.561
241.02	76.264
240.22	76.305
240.39	75.979
240.00	75.972
	
245.84	76.891
246.15	76.731
245.68	76.884
245.84	76.891
	
247.91	78.033
248.84	78.054
250.13	77.965
248.86	77.852
248.46	77.736
249.05	77.797
249.67	77.526
248.11	77.371
246.62	77.586
246.94	77.917
247.91	78.033
	
244.93	77.940
245.51	78.020
246.24	77.785
244.97	77.873
244.93	77.940
	
249.87	78.631
250.45	78.479
249.41	78.273
248.41	78.313
247.40	78.382
246.94	78.284
247.15	78.450
248.40	78.584
249.40	78.741
249.87	78.631
	
260.88	80.077
261.53	80.058
261.64	79.653
260.63	79.828
260.88	80.077
	
264.81	80.579
266.01	80.543
265.85	80.586
266.33	80.702
265.35	80.743
265.20	80.843
265.40	80.992
266.00	80.958
266.21	81.026
266.89	81.037
267.36	81.156
266.53	81.156
265.55	81.216
265.63	81.328
266.90	81.330
268.34	81.125
268.76	80.867
269.23	80.686
269.39	80.552
270.00	80.536
	
270.00	78.521
269.89	78.561
270.00	78.480
	
270.00	78.168
269.51	78.196
268.74	78.103
267.87	78.263
267.27	78.337
268.08	78.469
267.58	78.548
266.81	78.635
266.89	78.805
266.81	79.048
268.63	79.168
269.33	79.238
267.81	79.218
268.96	79.336
267.58	79.389
267.12	79.442
266.26	79.259
266.22	79.393
265.45	79.230
265.01	79.363
264.64	79.504
265.81	79.540
265.84	79.588
264.70	79.642
264.02	79.876
264.10	80.047
264.49	80.102
265.28	79.989
265.71	80.067
265.95	80.159
265.00	80.095
264.80	80.179
265.20	80.215
264.53	80.184
263.71	80.340
265.14	80.344
264.70	80.401
264.26	80.568
264.81	80.579
	
264.93	77.738
265.52	77.735
266.36	77.735
266.51	77.571
266.26	77.399
265.30	77.428
264.66	77.448
264.21	77.731
264.93	77.738
	
270.00	81.822
268.55	81.783
268.61	81.552
269.79	81.610
269.61	81.460
270.00	81.467
	
265.00	77.029
263.49	77.046
263.55	76.818
263.01	76.765
263.81	76.585
265.00	76.209
266.18	76.214
266.76	76.327
267.66	75.689
267.71	75.129
267.77	74.773
268.86	74.796
269.28	74.607
270.00	74.623
	
270.00	75.704
269.94	75.784
269.39	75.867
268.77	75.872
268.98	76.035
268.40	76.222
270.00	76.115
	
270.00	76.255
269.92	76.295
268.84	76.433
268.98	76.461
268.64	76.643
267.51	76.579
266.41	76.425
266.59	76.739
265.69	76.914
265.00	77.029
	
265.00	75.657
265.92	75.421
266.39	75.102
265.73	74.617
264.85	74.772
264.41	74.853
263.95	75.016
263.59	75.216
263.93	75.356
264.14	75.480
264.97	75.691
	
264.93	74.074
266.51	74.170
267.82	73.986
269.27	73.947
269.12	73.569
268.53	73.245
267.81	72.711
266.07	72.750
266.37	72.428
265.85	72.117
265.01	71.988
265.01	72.167
264.75	72.527
264.31	72.912
264.38	73.286
264.41	73.763
265.14	73.625
264.94	73.840
264.93	74.074
	
265.00	71.937
265.37	71.776
266.26	71.686
267.07	70.982
267.67	70.588
268.21	70.304
267.79	70.159
267.91	69.911
267.49	69.672
268.64	69.580
269.12	69.442
269.21	69.044
269.64	68.304
270.00	68.757
	
270.00	65.806
269.82	65.820
270.00	65.777
	
270.00	63.989
269.94	63.895
269.36	63.495
268.33	63.769
267.36	63.885
266.71	63.871
267.88	63.730
268.43	63.618
269.29	63.278
269.37	63.000
	
270.00	71.621
269.87	71.651
270.00	72.179
	
244.21	62.995
244.50	62.688
245.67	62.526
245.85	62.582
246.38	62.168
246.84	62.039
248.19	62.597
249.60	62.915
250.87	62.734
250.09	62.729
249.89	62.638
249.71	62.480
249.03	62.312
248.20	61.899
246.92	61.454
245.97	60.976
244.34	60.831
243.16	61.051
242.31	61.280
241.92	61.275
241.57	61.496
242.74	61.333
243.90	61.264
244.52	61.417
244.85	61.852
245.23	61.972
245.06	62.178
244.26	62.516
243.65	63.011
244.21	62.995
	
246.94	61.842
247.83	61.992
247.30	61.779
246.94	61.842
	
243.56	61.221
243.65	61.046
243.56	61.221
	
248.74	62.663
249.33	62.612
248.32	62.450
248.74	62.663
	
269.37	63.000
268.16	62.814
267.60	62.582
267.00	62.137
266.55	61.716
265.80	61.168
265.24	60.480
265.21	60.000
	
270.00	80.536
270.54	80.523
270.91	80.369
271.15	80.146
271.79	80.169
272.15	80.390
272.15	80.103
272.84	79.977
272.73	79.741
272.95	79.678
273.78	79.474
274.04	79.600
274.88	79.361
273.91	79.092
272.97	79.002
272.32	78.635
271.80	78.966
271.58	78.737
271.61	78.427
271.36	78.368
270.65	78.297
270.00	78.521
	
270.00	78.480
270.48	78.140
270.00	78.168
	
271.36	77.000
271.82	77.059
272.47	77.062
272.91	77.103
272.66	77.194
272.95	77.332
272.16	77.457
271.63	77.670
272.21	77.828
273.53	77.794
274.14	77.478
275.15	77.332
275.91	77.407
276.22	77.450
277.01	77.721
277.54	78.015
276.62	77.623
275.39	77.504
275.25	77.714
274.66	77.639
274.64	77.791
274.95	77.849
274.31	77.842
274.96	77.994
275.17	78.110
275.69	78.153
275.32	78.308
275.25	78.524
274.88	78.247
274.00	78.060
274.07	78.312
273.54	78.187
272.65	78.090
272.61	78.194
272.30	78.379
272.84	78.592
274.12	78.794
275.25	78.845
277.02	78.648
277.65	78.642
276.73	78.739
277.83	78.777
278.23	78.890
277.82	78.854
276.77	78.888
275.44	78.953
275.47	79.077
276.35	79.006
275.86	79.176
275.41	79.407
274.64	79.661
273.39	79.874
274.53	79.924
273.27	80.163
274.47	80.281
276.58	80.069
277.84	79.673
278.63	79.558
279.39	79.576
279.38	79.617
278.29	79.718
278.34	79.908
277.44	80.019
276.77	80.323
278.20	80.364
279.54	80.437
280.45	80.537
280.91	80.591
279.67	80.607
281.18	80.759
282.49	80.827
283.34	80.853
284.29	80.918
283.41	80.900
282.25	80.900
281.21	80.874
280.45	80.954
281.22	81.243
282.07	81.384
281.51	81.358
280.62	81.107
280.00	81.142
280.13	80.921
279.56	80.727
278.08	80.553
276.87	80.466
277.08	80.641
278.01	80.780
277.77	80.886
277.19	80.704
276.26	80.593
276.34	80.752
275.82	80.510
274.87	80.481
274.51	80.523
273.57	80.562
273.96	80.767
274.47	80.911
275.60	80.987
276.94	81.052
277.20	81.081
275.85	81.054
274.55	81.008
273.26	80.677
272.49	80.586
271.41	80.760
270.66	80.866
	
280.62	76.970
279.66	77.037
278.09	77.044
278.31	77.433
280.99	77.291
282.23	77.542
281.65	77.896
283.32	77.921
284.32	78.076
283.14	78.191
284.49	78.245
283.70	78.489
285.15	78.644
284.64	78.875
283.99	78.989
282.28	78.953
283.81	79.048
282.62	79.160
284.34	79.021
285.26	79.181
283.46	79.238
282.08	79.283
282.80	79.399
283.55	79.417
283.49	79.472
285.05	79.432
286.38	79.546
285.94	79.763
287.16	79.635
287.84	79.647
	
287.84	79.647
288.39	79.905
287.59	80.078
289.13	80.312
290.60	80.515
292.12	80.824
293.48	81.095
295.41	81.455
293.35	81.383
290.72	81.163
289.12	81.098
290.10	81.243
292.34	81.429
291.70	81.497
291.09	81.583
291.77	81.570
293.28	81.625
294.14	81.688
295.65	81.755
296.94	81.880
298.73	82.204
297.61	82.485
297.63	82.501
	
297.63	82.501
296.83	82.527
296.20	82.858
294.92	82.877
294.41	82.734
292.49	82.706
291.95	82.742
292.15	82.954
290.38	82.981
287.90	83.052
286.27	83.088
285.81	82.774
283.49	83.033
281.73	82.958
283.77	82.582
282.49	82.745
280.58	82.876
278.77	82.877
279.19	82.661
278.16	82.639
277.33	82.618
276.89	82.476
278.02	82.137
277.35	82.117
276.73	82.084
275.64	82.318
274.30	82.438
273.79	82.247
273.81	82.055
273.88	81.933
272.44	82.032
270.99	82.057
270.21	81.827
270.00	81.822
	
270.00	81.467
271.03	81.487
273.51	81.505
271.05	81.404
270.29	81.193
271.50	81.018
273.79	81.124
274.86	81.163
272.16	80.965
270.66	80.866
	
270.00	74.623
270.57	74.636
270.96	74.683
273.61	74.569
271.24	74.520
272.41	74.461
274.66	74.478
275.81	74.525
276.46	74.870
277.78	74.464
279.19	74.561
279.33	74.913
280.23	75.456
279.62	75.602
278.56	75.789
276.78	75.748
275.71	75.757
274.59	75.596
273.82	75.514
273.46	75.367
272.80	75.462
271.96	75.550
271.31	75.582
270.69	75.517
270.10	75.572
270.00	75.704
	
270.00	76.115
270.32	76.093
270.00	76.255
	
280.77	76.047
280.51	75.809
280.41	75.996
280.77	76.047
	
280.30	74.849
279.78	74.963
280.21	74.846
280.30	74.849
	
270.00	68.757
270.14	68.934
271.77	68.870
271.65	68.345
272.41	67.324
273.37	67.405
274.05	68.251
274.66	68.739
274.88	68.930
274.62	69.197
274.55	69.802
276.41	69.653
277.29	69.453
278.64	69.099
278.71	68.631
277.73	68.466
277.68	68.149
278.71	67.430
277.99	66.922
276.86	66.439
275.89	66.666
275.93	66.276
274.88	66.307
274.01	66.505
273.57	66.329
273.70	65.914
272.87	65.393
271.29	65.703
270.00	65.806
	
270.00	65.777
272.08	65.283
272.76	64.889
272.09	64.347
270.89	63.992
270.10	64.141
270.00	63.989
	
273.35	68.259
273.02	67.964
273.35	68.259
	
274.19	65.788
274.85	65.535
275.83	65.223
277.21	64.795
278.26	64.251
279.26	64.035
279.47	63.691
278.48	63.603
277.56	63.934
277.07	64.160
276.35	63.769
275.52	63.431
274.39	63.303
273.91	63.667
272.92	63.559
273.70	64.270
273.81	65.052
274.19	65.788
	
276.11	65.964
276.45	65.626
276.05	65.991
276.11	65.964
	
283.62	68.292
284.83	68.096
283.25	67.235
283.46	68.255
283.62	68.292
	
285.19	67.993
286.24	67.728
285.19	67.993
	
281.42	69.209
280.55	68.953
281.64	69.295
281.42	69.209
	
279.75	69.786
280.52	69.638
279.57	69.767
279.75	69.786
	
281.50	63.397
282.44	63.214
281.50	63.397
	
282.55	63.696
282.66	63.554
282.55	63.696
	
288.72	63.000
288.13	63.436
287.70	63.774
286.95	64.064
286.34	64.626
285.34	64.772
285.13	64.437
284.10	64.394
282.39	64.399
282.71	65.347
284.61	65.246
286.02	65.516
286.13	66.443
287.15	67.043
287.00	67.973
285.71	68.711
285.66	68.997
283.53	69.036
283.10	69.767
282.05	70.185
280.85	70.323
279.72	70.002
278.85	69.745
277.45	69.847
274.64	70.047
272.86	70.275
270.50	70.882
272.44	71.032
270.00	71.621
	
270.00	72.179
270.10	72.580
270.82	73.182
273.29	73.810
274.89	73.736
	
274.89	73.736
273.59	73.012
273.99	71.683
274.23	71.200
274.70	71.143
275.09	71.341
273.93	71.978
274.89	72.368
275.14	72.857
274.63	73.054
274.88	73.318
276.28	73.387
278.48	73.646
279.27	72.990
279.06	72.184
279.52	72.103
280.54	72.365
281.94	72.682
284.92	72.285
284.93	71.655
285.99	71.509
286.64	71.526
288.56	71.474
288.85	70.954
290.06	70.824
290.66	70.712
291.18	70.345
291.30	70.096
292.55	70.032
291.15	69.530
293.51	69.263
291.73	69.197
291.99	68.827
292.64	68.438
293.77	68.055
294.96	67.774
295.76	67.273
296.75	66.965
298.50	66.723
297.40	66.298
297.60	65.775
296.77	65.292
295.76	65.237
294.66	65.685
293.12	66.390
292.25	66.461
292.64	65.937
292.64	65.539
293.21	64.950
294.00	64.833
294.99	64.584
295.46	63.793
295.00	63.264
295.39	63.025
	
292.34	63.010
291.48	63.476
292.35	63.574
293.28	63.040
	
271.45	77.000
270.42	76.628
271.17	76.408
271.61	76.374
272.68	76.346
273.79	76.302
274.18	76.273
274.98	76.397
276.38	76.722
277.34	76.651
278.97	76.395
280.91	76.526
281.16	76.855
280.62	76.970
	
281.04	73.603
282.99	73.280
282.92	72.802
279.76	73.070
279.77	73.652
281.04	73.603
	
282.68	60.000
282.39	60.240
282.50	60.718
282.20	61.280
282.30	61.648
281.96	62.311
283.09	62.526
284.37	62.316
285.22	62.178
285.98	62.398
287.39	62.039
287.70	61.857
288.40	61.591
288.37	61.152
289.44	61.019
290.23	61.024
290.30	60.453
290.24	60.004
288.84	60.048
289.24	60.000
	
294.77	60.000
295.31	60.317
295.65	60.000
	
277.46	62.930
276.15	62.116
277.43	62.531
277.46	62.930
	
279.95	62.357
279.64	61.784
280.60	62.209
279.95	62.357
	
291.78	60.485
291.84	60.556
291.78	60.485
	
294.92	61.706
295.10	61.354
294.92	61.706
	
295.39	63.025
294.99	62.890
294.81	62.678
294.43	62.905
293.28	63.040
	
292.46	63.000
293.54	62.505
293.54	61.930
291.78	62.270
290.69	62.647
290.05	62.930
289.19	62.930
288.72	63.000
	
288.97	62.784
289.17	62.612
288.97	62.784
	
285.95	62.693
285.33	62.728
285.95	62.693
	
291.05	77.264
292.32	77.397
293.83	77.187
291.05	77.264
	
288.70	77.000
289.74	77.228
291.85	77.169
294.31	77.218
294.25	77.568
293.57	77.735
291.27	77.667
290.37	77.726
288.68	77.831
287.67	78.056
287.20	78.308
288.47	78.633
289.79	78.784
290.76	78.915
292.42	79.127
293.72	79.083
294.82	79.407
295.15	79.786
295.69	80.082
295.67	80.161
293.84	79.989
292.48	80.118
292.98	80.408
293.96	80.636
294.85	80.803
295.70	81.095
297.50	81.117
298.23	81.356
298.13	81.634
299.23	81.917
	
299.23	81.917
300.00	81.805
	
300.00	75.835
299.19	76.020
297.57	76.179
295.57	76.184
294.04	76.262
293.70	75.849
290.46	76.382
290.52	76.692
289.16	76.878
288.70	77.005
	
306.28	82.317
307.60	82.081
306.99	82.017
306.28	82.317
	
300.00	81.805
300.63	81.712
302.21	81.416
301.33	81.647
300.36	82.032
302.97	82.198
303.80	82.265
305.67	82.122
305.79	81.533
306.73	81.976
308.93	81.731
309.12	81.892
308.52	82.207
308.21	82.508
	
311.58	82.622
312.85	82.670
314.55	82.403
314.35	82.082
312.69	82.317
311.58	82.622
	
312.30	82.945
312.47	82.996
314.01	82.882
312.30	82.945
	
317.46	83.164
319.05	82.961
317.46	83.164
	
318.37	83.134
319.47	82.985
318.37	83.134
	
318.39	83.361
320.10	83.108
318.37	83.335
318.39	83.361
	
308.21	82.508
310.07	82.471
313.03	82.038
314.93	81.797
314.59	82.064
314.33	82.167
316.60	82.207
315.00	82.445
313.51	82.767
317.07	82.670
317.11	82.724
319.08	82.393
318.75	82.684
316.62	82.843
314.51	82.931
314.26	82.982
314.01	83.139
315.53	83.081
315.92	83.212
317.01	83.129
319.19	82.934
319.77	82.929
320.52	83.025
321.10	83.152
320.04	83.299
320.98	83.373
322.14	83.368
322.08	83.538
324.24	83.542
325.46	83.606
327.34	83.553
329.83	83.501
330.00	83.484
	
330.00	83.188
329.40	83.167
325.92	83.098
325.45	82.975
323.44	82.803
324.96	82.803
326.86	82.912
329.68	83.089
330.00	83.083
	
330.00	82.108
329.31	82.105
328.15	82.137
326.40	81.872
328.14	81.852
330.00	81.941
	
309.31	63.000
308.55	63.627
309.31	64.380
309.65	64.734
307.89	64.423
307.87	65.001
307.61	65.425
307.07	65.865
306.89	66.147
306.61	66.614
306.13	67.188
306.52	67.782
306.61	68.112
308.44	68.051
308.82	68.365
307.43	68.272
308.84	68.579
308.86	69.111
309.04	69.349
309.04	69.991
305.51	70.679
309.35	70.330
308.90	70.730
308.61	71.146
307.50	71.376
306.90	71.772
305.83	71.620
304.74	71.807
305.18	72.441
304.36	73.045
304.44	73.368
304.18	73.733
303.78	74.275
303.43	74.608
302.09	75.043
301.66	75.548
300.29	75.768
300.00	75.835
	
305.65	70.327
308.09	69.668
305.85	69.384
305.94	69.546
305.74	69.896
305.65	70.327
	
330.00	68.201
329.87	68.161
329.09	68.120
328.67	68.092
328.30	68.247
327.60	68.470
327.40	68.406
327.77	67.931
326.74	67.703
326.45	67.231
325.92	66.849
325.45	66.575
324.88	66.258
324.24	66.138
323.64	66.049
322.78	66.098
322.24	65.937
322.48	66.329
322.03	66.151
321.51	65.883
321.47	65.675
320.63	65.626
319.78	65.503
319.80	65.024
318.70	64.917
319.49	64.385
319.36	64.088
318.93	63.725
318.83	63.407
318.34	63.204
318.26	63.030
318.33	63.000
	
318.33	63.000
318.20	62.834
317.52	62.744
317.71	62.419
317.65	61.606
317.34	61.163
317.14	60.745
316.36	60.551
316.93	60.141
315.85	60.202
314.87	60.191
314.96	60.485
314.45	60.534
314.66	60.939
313.90	60.831
313.79	61.019
312.62	60.976
312.10	60.847
312.36	61.083
311.60	61.211
311.00	61.401
310.73	61.564
311.03	62.111
310.59	62.157
309.88	62.480
309.65	62.834
309.31	63.000
	
316.85	60.064
316.05	60.081
316.85	60.064
	
338.88	82.153
339.96	81.835
338.88	82.153
	
340.56	81.767
341.03	81.685
340.56	81.767
	
340.40	80.230
340.10	80.178
340.40	80.230
	
342.25	79.201
342.12	79.000
342.25	79.201
	
342.27	77.900
341.91	77.726
342.27	77.900
	
337.15	82.034
337.46	81.549
336.78	81.252
335.26	80.570
336.08	80.727
337.31	81.120
339.49	81.623
340.18	81.525
341.69	81.543
341.92	81.711
343.02	81.874
345.62	81.832
347.70	81.570
345.96	81.131
345.25	80.907
342.93	80.723
340.85	80.638
339.39	80.534
342.15	80.566
343.17	80.384
340.67	80.249
339.39	79.849
340.35	80.006
342.49	80.012
340.79	79.763
340.30	79.312
340.53	79.238
339.79	78.820
338.75	78.605
338.39	77.992
339.20	77.969
340.46	77.611
339.48	77.521
340.62	77.235
341.76	77.184
341.80	76.984
	
330.00	83.484
330.69	83.420
333.22	83.304
330.00	83.188
	
330.00	83.083
332.32	83.043
334.32	82.975
332.78	82.732
335.15	82.832
336.54	82.749
337.94	82.535
335.85	82.256
333.17	82.122
330.00	82.108
	
330.00	81.941
330.83	81.980
333.02	81.641
334.26	81.628
335.45	81.986
337.15	82.034
	
341.80	76.984
341.11	76.815
338.58	76.925
339.16	76.793
337.28	76.682
337.75	76.439
338.30	76.220
338.95	76.278
339.56	75.988
340.37	75.730
339.78	75.315
338.74	75.318
339.23	75.000
339.48	74.646
339.91	74.245
338.01	74.343
337.86	73.995
339.43	73.705
337.79	73.252
335.56	73.739
334.46	73.331
333.13	73.089
334.13	72.812
333.83	72.691
334.59	72.355
335.69	72.305
337.21	71.933
337.09	71.683
337.40	71.443
338.14	71.196
338.23	70.697
337.40	70.810
335.43	71.171
332.76	71.710
333.63	71.478
332.56	70.946
331.02	70.460
332.59	70.208
333.22	70.226
335.50	70.215
337.85	70.141
	
337.85	70.141
337.13	69.953
336.64	69.783
336.05	69.561
335.82	69.407
335.21	69.244
334.91	69.083
334.32	68.961
333.62	68.719
332.85	68.599
332.10	68.523
331.29	68.385
330.31	68.296
330.00	68.201
	
341.25	76.503
341.22	76.131
340.95	76.684
341.25	76.503
	
342.02	75.302
342.51	75.133
341.12	74.977
341.75	75.315
342.02	75.302
	
338.24	74.361
339.79	74.197
338.24	74.361
	
334.36	73.207
336.73	73.070
335.64	73.290
335.27	73.387
334.36	73.207
	
337.96	72.870
337.30	72.714
335.70	72.899
337.32	72.974
337.96	72.870
	
336.94	72.721
337.20	72.368
337.03	72.244
335.50	72.727
336.80	72.793
336.94	72.721
	
334.55	70.864
333.86	70.540
331.95	70.551
334.31	70.954
334.55	70.864
	
351.62	71.075
351.82	70.986
351.62	71.075
	
340.02	63.544
338.34	63.856
337.52	63.992
338.20	64.579
337.42	64.833
336.06	64.842
338.07	65.029
337.60	65.292
337.63	65.548
336.54	65.489
335.60	65.630
336.00	65.784
336.41	65.901
336.51	66.187
337.63	65.950
337.40	66.307
337.05	66.456
338.28	66.093
338.47	65.698
338.77	65.232
339.70	65.707
340.30	65.834
341.00	66.143
341.82	65.712
342.20	66.102
343.48	66.165
343.99	66.439
344.95	66.320
345.00	66.004
345.67	65.621
346.45	65.241
345.66	64.701
344.99	64.280
343.42	63.895
341.95	63.495
340.07	63.539
340.02	63.544
	
352.92	62.064
	
353.22	61.961
352.77	62.224
353.18	61.961
353.22	61.961
	
353.34	62.054
353.06	62.301
353.34	62.054
	
353.54	62.265
353.52	62.203
353.54	62.265
	
353.39	61.758
353.31	61.753
353.39	61.758
	
353.10	61.617
353.26	61.470
353.10	61.617
	
358.76	60.637
358.65	60.344
358.73	60.000
	
358.79	60.000
358.95	60.377
358.76	60.637
